customer_id,age,gender,senior_citizen,partner,dependents,tenure,phone_service,multiple_lines,internet_service,online_security,online_backup,device_protection,tech_support,streaming_tv,streaming_movies,contract,paperless_billing,payment_method,monthly_charges,total_charges,customer_satisfaction,support_calls,churn
CUST_000167,57,Male,0,Yes,Yes,30,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),48.87,1580.31,2,1,No
CUST_000168,73,Female,1,No,No,28,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,Two year,Yes,Mailed check,72.24,2118.09,2,3,Yes
CUST_000169,41,Female,0,Yes,No,17,No,No phone service,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),60.69,1044.32,5,2,No
CUST_000170,33,Male,0,Yes,No,7,Yes,Yes,DSL,No,No,Yes,Yes,No,No,Month-to-month,No,Bank transfer (automatic),44.13,326.48,3,3,No
CUST_000171,31,Male,0,No,Yes,38,Yes,Yes,DSL,No,Yes,No,No,No,No,One year,Yes,Credit card (automatic),63.81,2341.07,4,3,No
CUST_000172,32,Male,0,Yes,No,17,Yes,No,DSL,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,32.47,598.87,4,4,No
CUST_000173,43,Female,0,No,Yes,1,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,One year,No,Credit card (automatic),76.45,76.65,4,2,No
CUST_000174,50,Female,0,No,Yes,60,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,40.03,2410.6,5,3,No
CUST_000175,49,Male,0,No,No,35,Yes,No,Fiber optic,No,Yes,Yes,No,No,Yes,One year,No,Bank transfer (automatic),50.1,1701.5,3,0,No
CUST_000176,57,Male,0,No,No,21,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),76.18,1620.42,3,2,No
CUST_000177,45,Male,0,No,No,13,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),54.06,763.58,3,1,Yes
CUST_000178,66,Male,1,Yes,No,72,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,No,One year,No,Bank transfer (automatic),59.17,3927.28,4,4,No
CUST_000179,41,Female,0,No,No,35,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,71.95,2482.61,2,1,No
CUST_000180,80,Female,1,Yes,No,18,No,No phone service,DSL,No,No,No,Yes,No,No,Month-to-month,No,Mailed check,64.24,1181.97,5,1,No
CUST_000181,54,Male,0,Yes,No,25,Yes,Yes,DSL,No,Yes,No,Yes,Yes,No,One year,No,Electronic check,77.97,1879.99,5,1,No
CUST_000182,32,Male,0,No,Yes,7,Yes,No,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,87.31,641.43,3,4,Yes
CUST_000183,28,Male,0,No,Yes,5,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),45.43,210.38,5,1,Yes
CUST_000184,52,Male,0,Yes,Yes,7,Yes,No,Fiber optic,No,No,No,No,No,Yes,Two year,Yes,Mailed check,47.57,345.47,3,1,No
CUST_000185,41,Female,0,Yes,No,8,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,49.96,394.06,4,6,No
CUST_000186,55,Female,0,No,No,32,Yes,No,DSL,No,No,No,No,Yes,No,Two year,Yes,Bank transfer (automatic),34.16,986.0,3,5,No
CUST_000187,52,Male,0,Yes,No,3,Yes,No,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,No,Electronic check,77.86,256.44,4,3,Yes
CUST_000188,43,Male,0,No,No,36,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,29.82,1039.23,5,0,No
CUST_000189,32,Female,0,No,No,17,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,No,Electronic check,65.56,1110.47,4,0,No
CUST_000190,22,Female,0,Yes,No,11,Yes,No,DSL,Yes,No,No,No,Yes,No,Month-to-month,No,Bank transfer (automatic),51.67,520.03,3,0,No
CUST_000191,38,Male,0,Yes,Yes,8,Yes,Yes,DSL,No,No,Yes,Yes,Yes,Yes,One year,Yes,Electronic check,54.19,442.68,2,3,No
CUST_000192,57,Male,0,No,No,17,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),48.16,741.47,4,2,No
CUST_000193,48,Male,0,Yes,No,9,Yes,Yes,DSL,Yes,No,No,No,Yes,No,One year,Yes,Credit card (automatic),73.63,662.17,3,2,No
CUST_000194,26,Female,0,Yes,No,13,Yes,Yes,DSL,No,No,No,Yes,No,No,Two year,No,Bank transfer (automatic),48.22,605.39,4,2,No
CUST_000195,47,Female,0,Yes,No,32,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),55.35,1660.73,3,2,No
CUST_000196,50,Male,0,Yes,Yes,23,Yes,No,DSL,No,No,No,Yes,No,Yes,Month-to-month,No,Credit card (automatic),51.29,1128.37,4,1,No
CUST_000197,31,Female,0,Yes,No,33,Yes,No,DSL,Yes,Yes,No,No,No,Yes,Two year,Yes,Credit card (automatic),75.67,2652.52,4,1,No
CUST_000198,47,Female,0,No,No,29,Yes,No,DSL,No,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,76.31,2433.73,3,0,Yes
CUST_000199,45,Male,0,No,No,40,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,31.26,1174.61,5,1,No
CUST_000200,27,Male,0,No,No,5,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,No,Credit card (automatic),31.6,168.79,3,0,No
CUST_000201,50,Female,0,No,Yes,72,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),22.58,1685.16,2,1,No
CUST_000202,53,Female,0,Yes,No,15,Yes,No,DSL,No,No,Yes,No,Yes,Yes,One year,Yes,Electronic check,64.65,943.26,4,1,No
CUST_000203,61,Female,0,Yes,Yes,30,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,27.81,825.49,2,0,No
CUST_000204,60,Female,0,No,No,27,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,49.06,1448.17,5,2,No
CUST_000205,24,Male,0,No,No,20,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),45.55,891.68,5,3,No
CUST_000206,30,Male,0,No,No,72,Yes,No,Fiber optic,No,No,No,Yes,Yes,No,Two year,Yes,Bank transfer (automatic),73.84,5572.81,4,2,No
CUST_000207,52,Female,0,No,Yes,5,Yes,No,DSL,No,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),36.1,193.1,5,1,Yes
CUST_000208,52,Male,0,No,No,13,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Two year,Yes,Bank transfer (automatic),73.0,967.36,3,1,No
CUST_000209,52,Female,0,Yes,No,3,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Two year,Yes,Mailed check,47.46,145.25,3,3,No
CUST_000210,80,Female,1,No,Yes,4,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),30.14,120.71,2,0,No
CUST_000211,53,Female,0,No,Yes,29,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,No,One year,No,Credit card (automatic),48.33,1525.91,2,2,No
CUST_000212,62,Male,0,No,No,1,Yes,No,DSL,No,No,No,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),37.64,40.68,4,2,Yes
CUST_000213,59,Female,0,No,Yes,52,Yes,Yes,DSL,Yes,No,No,No,No,Yes,Month-to-month,No,Credit card (automatic),56.78,3162.14,3,3,No
CUST_000214,54,Female,0,No,Yes,24,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,41.63,1062.54,5,2,No
CUST_000215,40,Female,0,Yes,No,13,Yes,No,DSL,Yes,No,Yes,No,Yes,Yes,Two year,Yes,Credit card (automatic),58.28,775.57,4,1,No
CUST_000216,56,Male,0,No,Yes,9,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),67.53,642.85,3,2,Yes
CUST_000217,33,Male,0,No,No,3,Yes,Yes,Fiber optic,No,No,No,No,No,No,Two year,Yes,Electronic check,46.2,144.6,4,1,No
CUST_000218,41,Male,0,No,No,61,Yes,Yes,DSL,No,Yes,Yes,No,No,No,One year,Yes,Electronic check,32.4,2151.26,3,5,No
CUST_000219,37,Male,0,No,No,29,Yes,No,DSL,Yes,No,Yes,Yes,No,No,Month-to-month,Yes,Credit card (automatic),36.4,1012.23,4,1,No
CUST_000220,46,Male,0,Yes,Yes,9,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,36.47,326.27,4,4,Yes
CUST_000221,79,Female,1,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,30.93,30.74,5,6,Yes
CUST_000222,18,Female,0,No,No,9,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),60.55,595.42,2,0,Yes
CUST_000223,55,Female,0,No,No,4,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,One year,Yes,Credit card (automatic),72.7,310.06,3,2,No
CUST_000224,20,Male,0,Yes,No,37,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,46.67,1579.31,4,0,No
CUST_000225,37,Male,0,No,No,30,Yes,Yes,DSL,No,No,No,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),58.37,1695.84,2,3,No
CUST_000226,61,Female,0,Yes,No,16,No,No phone service,Fiber optic,Yes,No,No,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),67.57,1022.1,5,2,No
CUST_000227,45,Male,0,No,Yes,52,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,27.93,1560.81,4,1,No
CUST_000228,28,Male,0,Yes,No,4,Yes,No,DSL,No,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,76.29,331.7,3,1,No
CUST_000229,34,Male,0,No,No,14,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,51.4,682.88,3,3,No
CUST_000230,55,Female,0,Yes,No,29,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,28.52,745.23,5,4,No
CUST_000231,34,Female,0,Yes,No,1,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,No,Electronic check,27.5,28.76,4,1,Yes
CUST_000232,48,Male,0,No,No,11,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),24.61,262.92,4,2,No
CUST_000233,45,Female,0,Yes,No,20,No,No phone service,Fiber optic,Yes,No,No,No,No,No,One year,Yes,Electronic check,59.65,1239.04,4,3,No
CUST_000234,35,Male,0,No,No,10,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,No,Mailed check,51.97,531.69,3,0,No
CUST_000235,77,Male,1,No,No,15,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),46.61,630.57,4,4,No
CUST_000236,54,Female,0,No,Yes,22,Yes,No,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),68.48,1546.55,4,5,No
CUST_000237,18,Female,0,Yes,No,11,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,39.35,447.27,3,1,No
CUST_000238,47,Female,0,No,No,2,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),45.48,81.88,3,2,Yes
CUST_000239,35,Female,0,Yes,No,3,Yes,No,Fiber optic,No,No,Yes,No,No,No,One year,Yes,Credit card (automatic),32.67,105.66,4,1,No
CUST_000240,57,Female,0,No,No,17,Yes,Yes,Fiber optic,Yes,No,No,No,No,Yes,Two year,Yes,Credit card (automatic),85.3,1483.03,2,4,Yes
CUST_000241,33,Female,0,No,No,4,Yes,No,DSL,Yes,No,Yes,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),35.27,154.31,4,1,No
CUST_000242,43,Female,0,Yes,No,52,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,31.9,1755.18,3,0,No
CUST_000243,52,Female,0,Yes,No,43,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,47.63,1927.59,4,2,No
CUST_000244,57,Female,0,Yes,No,10,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,No,Mailed check,51.75,530.1,4,0,No
CUST_000245,26,Female,0,No,No,42,Yes,No,DSL,No,No,No,No,No,Yes,Two year,Yes,Electronic check,50.94,1935.77,5,2,No
CUST_000246,39,Male,0,Yes,Yes,18,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),29.29,505.13,4,2,No
CUST_000247,37,Female,0,No,Yes,4,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),41.63,170.56,2,1,Yes
CUST_000248,35,Male,0,No,Yes,22,Yes,No,DSL,No,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,49.26,980.44,4,3,No
CUST_000249,71,Male,1,No,Yes,27,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,No,Month-to-month,No,Credit card (automatic),69.29,1814.83,4,2,No
CUST_000250,51,Female,0,No,No,2,Yes,No,DSL,No,Yes,Yes,No,Yes,Yes,Two year,No,Electronic check,67.49,142.2,2,1,No
CUST_000251,26,Male,0,Yes,No,9,Yes,No,DSL,No,No,No,No,No,No,One year,No,Electronic check,44.22,417.52,3,1,No
CUST_000252,58,Male,0,No,Yes,1,Yes,Yes,DSL,No,Yes,Yes,No,No,No,One year,No,Bank transfer (automatic),68.54,61.84,4,1,No
CUST_000253,76,Female,1,No,No,9,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,One year,Yes,Electronic check,60.95,524.24,5,1,No
CUST_000254,60,Male,0,No,No,9,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),40.76,341.63,5,2,No
CUST_000255,22,Male,0,Yes,No,23,No,No phone service,DSL,No,No,Yes,No,No,No,One year,Yes,Electronic check,51.66,1280.96,4,0,No
CUST_000256,37,Female,0,Yes,Yes,5,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),65.38,297.37,2,2,Yes
CUST_000257,64,Male,0,Yes,Yes,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,25.2,27.53,2,3,Yes
CUST_000258,34,Male,0,Yes,No,9,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,71.85,693.67,5,3,No
CUST_000259,51,Male,0,Yes,No,41,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),35.33,1542.09,5,1,No
CUST_000260,56,Male,0,Yes,Yes,12,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,25.04,270.43,5,0,No
CUST_000261,31,Female,0,No,No,12,Yes,No,Fiber optic,Yes,No,No,No,Yes,No,Two year,No,Bank transfer (automatic),80.12,874.45,3,1,No
CUST_000262,44,Female,0,Yes,No,15,Yes,No,Fiber optic,Yes,No,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,66.08,1058.16,4,0,Yes
CUST_000263,18,Male,0,No,No,33,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),33.3,1097.99,3,3,No
CUST_000264,29,Female,0,Yes,No,15,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),81.54,1310.83,5,1,No
CUST_000265,41,Female,0,No,No,2,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),61.16,129.17,3,3,Yes
CUST_000266,26,Male,0,No,No,5,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Mailed check,41.27,212.74,4,0,Yes
CUST_000267,69,Female,1,No,No,4,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,No,Month-to-month,Yes,Electronic check,61.45,225.63,4,1,No
CUST_000268,23,Female,0,No,No,17,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,41.9,755.08,4,1,No
CUST_000269,38,Female,0,Yes,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,48.66,44.77,3,3,Yes
CUST_000270,46,Male,0,No,No,8,Yes,Yes,DSL,Yes,No,No,Yes,No,Yes,Month-to-month,No,Bank transfer (automatic),70.67,599.1,4,3,No
CUST_000271,66,Male,1,Yes,No,22,Yes,No,Fiber optic,Yes,No,No,No,Yes,Yes,One year,No,Electronic check,70.43,1402.96,1,5,No
CUST_000272,23,Male,0,Yes,No,10,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,47.25,468.84,2,4,Yes
CUST_000273,62,Male,0,Yes,No,29,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,No,One year,No,Electronic check,38.15,1170.1,4,2,No
CUST_000274,45,Female,0,No,No,11,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,31.84,316.59,5,3,No
CUST_000275,30,Male,0,Yes,No,72,Yes,No,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,No,Bank transfer (automatic),56.14,4099.39,5,4,No
CUST_000276,51,Female,0,No,No,72,Yes,No,Fiber optic,No,No,No,No,Yes,No,Two year,No,Electronic check,60.47,4752.39,1,1,No
CUST_000277,47,Male,0,Yes,Yes,38,Yes,No,DSL,Yes,No,No,Yes,Yes,Yes,One year,No,Credit card (automatic),83.64,3307.1,2,1,Yes
CUST_000278,35,Male,0,No,No,72,Yes,No,DSL,No,No,Yes,No,Yes,No,Month-to-month,No,Electronic check,30.37,2355.19,5,0,Yes
CUST_000279,46,Female,0,No,No,5,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,21.31,98.38,4,2,No
CUST_000280,39,Male,0,Yes,No,33,Yes,Yes,DSL,No,No,Yes,No,Yes,No,Month-to-month,No,Electronic check,51.83,1684.43,2,3,No
CUST_000281,46,Female,0,Yes,No,9,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),55.73,511.55,2,0,No
CUST_000282,54,Male,0,No,Yes,31,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,44.35,1258.35,2,2,Yes
CUST_000283,68,Male,1,Yes,No,11,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,No,One year,Yes,Bank transfer (automatic),64.76,653.71,3,4,Yes
CUST_000284,26,Female,0,No,No,8,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Two year,Yes,Electronic check,44.73,348.12,4,1,No
CUST_000285,76,Female,1,No,No,72,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),36.07,2752.74,3,2,No
CUST_000286,18,Male,0,Yes,Yes,5,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,49.68,249.55,3,3,No
CUST_000287,42,Male,0,Yes,No,34,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,33.42,1113.67,3,1,No
CUST_000288,53,Female,0,Yes,No,26,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,Mailed check,71.69,1980.7,3,1,No
CUST_000289,49,Female,0,Yes,No,8,No,No phone service,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,64.13,470.62,2,6,No
CUST_000290,35,Female,0,Yes,No,14,Yes,No,DSL,No,No,No,No,Yes,No,One year,Yes,Electronic check,42.42,597.26,2,3,Yes
CUST_000291,41,Male,0,Yes,Yes,3,Yes,No,DSL,No,No,Yes,No,No,No,One year,Yes,Credit card (automatic),43.41,132.79,1,2,No
CUST_000292,37,Female,0,Yes,No,60,Yes,Yes,DSL,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),79.31,4826.17,2,1,Yes
CUST_000293,36,Male,0,Yes,No,72,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,30.52,2065.18,4,0,Yes
CUST_000294,57,Male,0,No,No,31,Yes,No,DSL,Yes,No,No,No,Yes,No,One year,Yes,Mailed check,61.66,2064.11,3,0,No
CUST_000295,50,Female,0,No,No,45,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,36.5,1607.65,2,2,No
CUST_000296,34,Male,0,No,No,2,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,No,Month-to-month,No,Mailed check,90.5,197.06,4,2,No
CUST_000297,58,Male,0,Yes,No,11,Yes,No,DSL,Yes,No,No,No,Yes,No,Month-to-month,No,Bank transfer (automatic),51.18,527.5,4,3,No
CUST_000298,49,Male,0,Yes,No,9,Yes,No,DSL,No,Yes,No,No,No,No,Two year,Yes,Mailed check,44.97,385.07,3,2,No
CUST_000299,57,Male,0,No,No,19,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,No,One year,No,Mailed check,81.62,1444.91,2,1,Yes
CUST_000300,54,Female,0,No,No,4,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,32.86,143.87,5,2,No
CUST_000301,32,Female,0,Yes,No,19,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,42.64,739.35,3,3,No
CUST_000302,36,Male,0,Yes,No,25,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,One year,Yes,Bank transfer (automatic),71.51,1774.52,4,7,No
CUST_000303,56,Male,0,No,No,3,Yes,Yes,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),45.25,134.84,4,1,No
CUST_000304,54,Female,0,No,No,3,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),43.86,128.97,3,1,Yes
