property_id,neighborhood,distance_to_city_center,distance_to_metro,distance_to_school,crime_rate,house_age,total_area,bedrooms,bathrooms,floors,garage,garden,basement,balcony,construction_quality,renovation_status,heating_type,air_conditioning,parking_spaces,energy_efficiency,listing_duration,season_sold,year_sold,sale_price
PROP_000187,Downtown,5.2,334,30,1.0,23,129,3,3,2,1,1,0,0,Standard,Partial,Electric,1,2,D,3,Fall,2022,867.9
PROP_000188,Pine Valley,0.6,609,236,1.0,19,169,5,3,1,1,1,0,1,Basic,Never,Central,0,2,C,25,Summer,2020,550.3
PROP_000189,Downtown,3.8,195,30,1.0,41,188,3,2,3,0,1,0,0,Standard,Never,Gas,0,2,D,69,Summer,2022,957.2
PROP_000190,Pine Valley,4.9,119,30,1.0,24,112,3,3,2,1,1,1,0,Standard,Never,Central,1,2,D,21,Spring,2021,475.6
PROP_000191,Maple Heights,4.5,437,30,1.0,0,102,2,3,2,1,0,1,1,Standard,Never,Gas,0,2,C,28,Spring,2022,567.0
PROP_000192,Prairie Meadows,0.5,312,182,1.0,23,54,3,3,2,1,1,1,0,Standard,Never,Central,0,1,B,2,Fall,2020,186.0
PROP_000193,Lakeside,2.1,927,397,1.0,22,50,5,3,1,0,1,0,1,Standard,Partial,Electric,1,2,C,69,Fall,2020,236.9
PROP_000194,Coastal Heights,2.5,56,51,1.0,7,114,3,2,1,0,1,1,1,Basic,Partial,Gas,1,2,D,1,Summer,2022,672.8
PROP_000195,Riverside,0.6,162,225,1.0,8,53,4,2,2,1,1,1,0,Standard,Never,Central,0,0,B,35,Summer,2021,308.2
PROP_000196,Coastal Heights,1.1,360,30,1.0,5,69,5,2,1,1,0,0,1,Basic,Full,Central,0,2,G,13,Winter,2020,253.6
PROP_000197,Forest Glen,4.8,596,84,1.0,91,81,1,2,2,1,0,0,1,Standard,Never,Electric,0,0,C,19,Summer,2022,150.0
PROP_000198,Hillcrest,1.0,885,85,1.0,17,109,3,4,2,1,0,0,0,Premium,Never,Central,0,1,B,1,Fall,2022,864.3
PROP_000199,Cedar Park,1.0,419,205,1.0,22,89,3,3,1,1,0,0,0,Basic,Full,Electric,1,0,C,46,Spring,2022,310.6
PROP_000200,Pine Valley,9.8,483,194,1.0,14,123,3,2,2,0,0,0,1,Basic,Partial,Central,1,2,F,14,Spring,2021,353.4
PROP_000201,Downtown,1.9,404,76,1.0,22,189,4,3,1,1,1,0,0,Standard,Never,Central,0,0,G,11,Fall,2020,751.7
PROP_000202,Garden City,6.4,273,699,1.0,6,140,1,2,1,1,1,0,1,Basic,Never,Central,0,1,F,1,Spring,2023,270.5
PROP_000203,Forest Glen,1.6,255,30,1.0,10,74,3,2,2,0,1,0,0,Standard,Never,Electric,0,0,B,19,Fall,2021,200.6
PROP_000204,Forest Glen,5.7,761,30,1.0,0,168,4,2,2,1,0,0,0,Standard,Full,Gas,0,1,B,20,Summer,2022,699.9
PROP_000205,Elmwood,1.7,955,126,1.0,1,153,4,1,2,1,1,0,1,Basic,Full,Electric,0,1,D,57,Winter,2020,503.5
PROP_000206,Hillcrest,1.7,408,30,1.0,35,126,2,4,3,1,1,0,1,Premium,Partial,Central,0,2,E,12,Summer,2021,1151.4
PROP_000207,Oakwood,2.2,876,124,1.0,34,82,6,1,2,0,1,0,0,Basic,Never,Electric,0,0,D,104,Fall,2021,203.0
PROP_000208,Prairie Meadows,12.8,116,170,1.0,1,290,4,3,1,1,0,0,0,Premium,Never,Gas,1,1,E,18,Summer,2021,1200.0
PROP_000209,Oakwood,10.0,698,264,1.0,15,50,6,3,2,1,1,0,0,Premium,Partial,Central,0,3,D,64,Winter,2023,356.0
PROP_000210,Riverside,1.2,540,30,1.0,10,50,2,3,2,1,0,0,1,Standard,Never,Electric,0,0,D,8,Summer,2023,225.0
PROP_000211,Elmwood,2.1,344,438,1.0,15,207,4,4,2,0,1,0,0,Premium,Partial,Central,0,2,C,16,Fall,2020,1104.5
PROP_000212,Pine Valley,4.1,86,209,1.0,100,50,3,3,2,1,1,0,0,Premium,Partial,Electric,0,0,G,6,Winter,2020,128.9
PROP_000213,Garden City,3.9,272,258,1.0,16,63,3,3,2,0,1,0,1,Basic,Full,Central,0,2,D,76,Summer,2021,278.7
PROP_000214,Forest Glen,0.6,79,397,1.0,2,50,3,2,1,1,1,0,0,Basic,Full,Central,1,1,C,48,Fall,2021,244.3
PROP_000215,Pine Valley,25.0,114,30,1.0,19,98,4,3,2,1,1,0,0,Standard,Full,Gas,0,2,E,25,Spring,2022,278.8
PROP_000216,Pine Valley,0.5,632,154,1.0,9,93,2,2,2,1,1,0,1,Standard,Never,Central,1,3,D,7,Summer,2022,389.0
PROP_000217,Maple Heights,0.5,209,30,1.0,15,171,6,4,1,0,0,0,0,Basic,Full,Central,1,2,B,42,Summer,2023,1200.0
PROP_000218,Cedar Park,1.7,127,30,1.0,0,220,3,4,1,1,1,0,0,Standard,Never,Electric,1,0,E,30,Summer,2021,1111.3
PROP_000219,Pine Valley,1.8,845,30,1.0,22,276,4,3,2,1,1,0,1,Basic,Partial,Central,0,2,C,9,Fall,2020,901.7
PROP_000220,Mountain View,0.5,75,30,1.0,38,130,2,2,1,0,1,0,1,Standard,Partial,Central,0,2,B,7,Summer,2022,821.9
PROP_000221,Sunset District,6.5,161,47,1.0,34,188,2,1,2,0,1,0,1,Standard,Never,Central,0,2,C,22,Winter,2022,593.0
PROP_000222,Prairie Meadows,9.4,215,240,1.0,4,281,4,3,2,1,1,1,0,Standard,Full,Electric,0,3,B,7,Winter,2023,1200.0
PROP_000223,Downtown,1.2,50,30,1.0,15,340,3,3,3,1,1,1,0,Standard,Never,Electric,0,0,D,39,Fall,2020,1200.0
PROP_000224,Riverside,0.5,182,177,1.0,8,97,3,3,3,0,1,0,1,Basic,Never,Electric,0,2,D,4,Summer,2021,471.3
PROP_000225,Downtown,0.5,316,30,1.0,5,222,4,3,2,0,0,1,0,Premium,Partial,Electric,0,0,E,40,Summer,2021,1200.0
PROP_000226,Oakwood,13.9,125,340,1.0,6,82,4,3,2,1,0,0,1,Basic,Partial,Electric,0,1,D,30,Summer,2021,270.9
PROP_000227,Forest Glen,2.7,213,79,1.0,54,187,3,1,1,1,1,0,0,Basic,Partial,Central,0,3,D,19,Summer,2020,343.0
PROP_000228,Elmwood,12.3,71,30,1.0,17,88,4,3,1,1,0,0,1,Standard,Never,Central,1,0,D,8,Spring,2021,218.5
PROP_000229,Cedar Park,3.3,150,64,1.0,3,177,4,1,3,1,1,0,0,Premium,Never,Gas,1,0,B,13,Fall,2023,1200.0
PROP_000230,Hillcrest,0.8,50,329,1.0,13,90,3,1,3,1,0,0,0,Premium,Never,Electric,0,3,B,34,Summer,2021,736.6
PROP_000231,Mountain View,6.6,600,30,1.0,0,136,4,2,1,1,0,0,0,Premium,Partial,Central,0,0,C,25,Spring,2023,1200.0
PROP_000232,Garden City,0.5,50,230,1.0,12,194,3,1,2,1,1,1,0,Premium,Partial,Gas,0,3,G,93,Summer,2020,1200.0
PROP_000233,Coastal Heights,1.5,55,30,1.0,3,50,2,2,2,1,1,0,0,Premium,Partial,Central,0,0,D,3,Fall,2023,491.4
PROP_000234,Forest Glen,1.5,736,30,1.0,10,159,3,2,1,1,1,0,0,Standard,Never,Central,0,1,C,95,Fall,2021,441.8
PROP_000235,Garden City,3.7,121,125,1.0,18,79,3,3,2,1,0,0,1,Basic,Partial,Central,0,2,B,10,Spring,2021,322.0
PROP_000236,Pine Valley,3.6,484,172,1.0,3,50,2,3,1,1,0,0,0,Basic,Full,Gas,1,2,D,21,Spring,2023,250.4
PROP_000237,Mountain View,2.4,209,277,1.0,10,168,3,2,1,0,1,0,1,Basic,Partial,Central,0,2,D,51,Spring,2022,847.5
PROP_000238,Pine Valley,5.5,130,274,1.0,1,179,2,3,3,1,1,0,0,Premium,Never,Electric,0,3,C,4,Summer,2021,1200.0
PROP_000239,Maple Heights,20.8,673,167,1.0,2,215,5,2,2,1,1,0,1,Basic,Full,Gas,0,2,D,1,Winter,2020,703.6
PROP_000240,Maple Heights,3.4,135,30,1.0,19,50,3,3,2,1,1,0,0,Standard,Never,Central,0,1,D,46,Winter,2020,218.6
PROP_000241,Pine Valley,2.3,407,65,1.0,37,144,3,2,1,1,0,1,0,Standard,Never,Electric,0,1,E,66,Winter,2023,426.3
PROP_000242,Maple Heights,3.9,50,145,1.0,10,166,1,3,2,1,1,1,0,Standard,Never,Central,0,2,C,81,Spring,2023,988.7
PROP_000243,Prairie Meadows,10.0,950,254,1.0,3,169,2,2,2,1,1,0,1,Standard,Full,Gas,1,2,G,19,Summer,2022,700.5
PROP_000244,Mountain View,0.5,151,82,1.0,8,185,4,2,1,1,0,1,0,Standard,Never,Electric,0,2,D,22,Fall,2022,1070.6
PROP_000245,Sunset District,9.1,232,30,1.0,16,258,1,1,2,1,0,0,0,Premium,Never,Electric,1,1,C,45,Spring,2021,1200.0
PROP_000246,Oakwood,1.4,151,291,1.0,62,85,3,3,1,1,1,0,0,Standard,Partial,Electric,0,1,B,1,Spring,2021,387.0
PROP_000247,Lakeside,0.5,121,75,1.0,29,111,2,3,2,1,1,1,1,Basic,Partial,Central,0,2,E,32,Fall,2021,654.8
PROP_000248,Garden City,5.1,56,390,1.0,24,95,5,4,2,1,1,1,1,Premium,Partial,Central,1,1,F,97,Winter,2023,822.6
PROP_000249,Elmwood,17.1,1087,196,1.0,20,245,2,4,1,1,1,1,1,Premium,Never,Gas,1,0,B,43,Summer,2023,968.8
PROP_000250,Coastal Heights,0.9,66,93,1.0,29,217,3,4,3,1,1,1,0,Standard,Partial,Central,0,3,C,17,Spring,2023,1200.0
PROP_000251,Maple Heights,7.8,50,91,1.0,11,182,5,2,2,1,1,0,1,Premium,Never,Central,0,2,C,14,Summer,2022,1200.0
PROP_000252,Maple Heights,2.5,409,32,1.0,0,153,4,2,2,0,1,0,0,Standard,Never,Central,1,0,A,54,Spring,2020,859.4
PROP_000253,Coastal Heights,0.5,175,30,1.0,11,388,5,3,2,0,1,1,1,Standard,Never,Gas,1,1,F,25,Winter,2023,1200.0
PROP_000254,Coastal Heights,1.6,50,441,1.0,16,240,2,3,2,1,0,1,0,Standard,Never,Gas,0,0,D,12,Summer,2022,1200.0
PROP_000255,Coastal Heights,0.5,687,87,1.0,7,50,4,3,1,0,1,0,1,Basic,Partial,Electric,1,1,E,48,Winter,2021,204.1
PROP_000256,Sunset District,2.1,219,118,1.0,19,50,2,2,1,1,1,1,0,Standard,Partial,Central,1,2,E,1,Fall,2022,248.8
PROP_000257,Elmwood,2.2,538,270,1.0,8,66,4,2,2,1,0,0,0,Standard,Partial,Electric,0,0,G,25,Summer,2020,160.3
PROP_000258,Oakwood,7.0,518,133,1.0,0,112,2,2,2,0,0,0,1,Basic,Full,Central,0,1,B,25,Fall,2022,389.4
PROP_000259,Riverside,4.0,472,165,1.0,8,269,4,3,1,1,1,0,1,Basic,Full,Electric,0,1,E,89,Fall,2022,1200.0
PROP_000260,Prairie Meadows,4.8,1446,185,1.0,32,204,5,2,2,1,1,1,1,Standard,Partial,Central,1,2,C,8,Summer,2020,728.5
PROP_000261,Forest Glen,0.9,50,30,1.0,22,176,3,1,2,1,0,0,1,Basic,Partial,Gas,0,2,F,39,Spring,2022,454.0
PROP_000262,Riverside,3.0,415,64,1.0,7,70,2,3,2,1,0,0,1,Standard,Full,Electric,0,1,C,46,Spring,2020,407.1
PROP_000263,Sunset District,0.5,134,156,1.0,15,85,2,3,1,1,0,0,0,Standard,Partial,Electric,1,0,C,10,Summer,2020,380.0
PROP_000264,Riverside,0.5,61,103,1.0,14,278,4,4,2,1,1,1,1,Standard,Partial,Central,1,1,D,2,Spring,2022,1200.0
PROP_000265,Lakeside,1.0,202,191,1.0,20,155,2,2,2,1,0,1,1,Standard,Full,Central,0,0,C,24,Summer,2023,984.5
PROP_000266,Prairie Meadows,2.6,719,30,1.0,4,212,3,1,1,1,1,1,1,Premium,Never,Central,1,0,C,21,Summer,2023,915.5
PROP_000267,Maple Heights,1.4,100,30,1.0,11,227,5,4,2,1,1,0,1,Standard,Never,Central,0,3,C,4,Spring,2021,1200.0
PROP_000268,Sunset District,10.6,243,277,1.0,4,260,5,3,2,0,1,0,1,Standard,Partial,Electric,1,3,D,3,Spring,2021,1200.0
PROP_000269,Oakwood,0.8,1039,30,1.0,3,151,2,3,2,0,0,0,0,Premium,Never,Central,1,2,E,31,Winter,2020,950.8
PROP_000270,Cedar Park,12.9,206,153,1.0,51,166,2,3,2,1,1,0,1,Basic,Partial,Central,0,3,E,36,Summer,2020,393.0
PROP_000271,Pine Valley,0.5,50,486,1.0,6,134,4,4,1,0,1,0,1,Basic,Never,Central,1,2,E,93,Fall,2020,425.1
PROP_000272,Maple Heights,0.5,365,341,1.0,13,185,5,3,2,1,0,0,0,Premium,Never,Central,1,1,A,6,Fall,2022,1200.0
PROP_000273,Pine Valley,0.5,57,95,1.0,12,80,2,1,1,1,0,0,0,Standard,Full,Gas,0,3,B,2,Summer,2020,308.9
PROP_000274,Pine Valley,2.8,139,252,1.0,13,274,3,2,1,1,0,0,1,Standard,Partial,Gas,1,0,D,7,Spring,2022,1200.0
PROP_000275,Hillcrest,1.4,506,43,1.0,73,227,3,3,3,0,1,1,0,Standard,Partial,Central,1,2,D,33,Summer,2023,1200.0
PROP_000276,Hillcrest,1.2,124,124,1.0,3,94,1,3,3,0,0,0,0,Premium,Partial,Central,0,2,B,2,Spring,2022,1078.0
PROP_000277,Mountain View,5.9,104,37,1.0,2,165,5,3,2,0,0,1,0,Standard,Full,Central,0,1,E,4,Fall,2022,1200.0
PROP_000278,Pine Valley,2.1,105,30,1.0,6,86,5,3,1,1,1,0,1,Standard,Full,Electric,0,1,F,17,Fall,2022,503.6
PROP_000279,Maple Heights,3.4,436,105,1.0,17,71,4,2,2,1,1,1,1,Standard,Full,Electric,1,1,D,59,Summer,2023,624.1
PROP_000280,Riverside,1.0,118,32,1.0,1,130,1,3,2,0,1,0,1,Basic,Never,Central,0,1,F,99,Winter,2023,465.6
PROP_000281,Maple Heights,0.5,462,145,1.0,6,106,3,2,2,1,1,0,1,Premium,Never,Electric,0,1,G,62,Fall,2022,612.0
PROP_000282,Pine Valley,4.2,364,30,1.0,47,153,4,2,2,1,0,1,0,Standard,Never,Gas,0,1,C,38,Fall,2022,537.6
PROP_000283,Riverside,2.3,98,97,1.0,11,126,3,2,2,1,1,0,1,Premium,Never,Central,0,2,G,15,Winter,2020,692.5
PROP_000284,Forest Glen,16.0,209,63,1.0,1,180,3,2,2,1,0,1,1,Standard,Never,Central,0,0,B,24,Fall,2022,584.4
PROP_000285,Lakeside,0.5,345,30,1.0,9,126,6,1,3,1,1,0,0,Premium,Partial,Central,1,2,D,3,Spring,2020,1197.8
PROP_000286,Sunset District,1.2,366,198,1.0,67,141,5,3,1,0,1,0,1,Standard,Full,Gas,0,2,D,27,Spring,2022,1010.2
PROP_000287,Garden City,3.5,115,39,1.0,22,108,2,2,2,1,0,0,1,Standard,Full,Central,0,3,C,30,Fall,2023,541.4
PROP_000288,Cedar Park,5.7,461,141,1.0,45,84,3,3,3,0,0,0,0,Standard,Full,Electric,0,2,C,33,Spring,2022,462.3
PROP_000289,Mountain View,1.4,98,55,1.0,4,207,4,3,1,1,1,0,1,Basic,Never,Central,0,1,E,1,Spring,2020,1200.0
PROP_000290,Cedar Park,9.8,1803,73,1.0,7,100,3,3,3,1,0,0,0,Standard,Full,Gas,0,1,A,50,Fall,2021,363.3
PROP_000291,Pine Valley,2.6,440,43,1.0,21,90,2,3,2,0,1,0,1,Basic,Never,Electric,0,2,B,26,Summer,2020,234.0
PROP_000292,Cedar Park,0.5,120,238,1.0,54,70,4,2,1,1,1,0,0,Basic,Partial,Electric,0,1,C,41,Fall,2023,210.4
PROP_000293,Oakwood,2.1,50,286,1.0,0,156,2,2,2,1,0,0,1,Standard,Never,Electric,1,1,D,1,Summer,2022,889.4
PROP_000294,Lakeside,2.5,65,62,1.0,12,94,3,1,1,0,1,1,0,Premium,Partial,Gas,0,1,D,5,Spring,2022,662.3
PROP_000295,Hillcrest,5.1,428,83,1.0,5,170,2,2,2,1,0,0,0,Premium,Never,Central,0,1,C,1,Summer,2023,1016.2
PROP_000296,Oakwood,0.5,88,163,1.0,0,133,6,3,1,1,0,0,0,Standard,Full,Central,0,1,A,1,Summer,2021,1086.2
PROP_000297,Pine Valley,5.3,202,535,1.0,11,186,2,2,1,0,0,0,0,Standard,Full,Electric,0,1,A,23,Spring,2020,659.3
PROP_000298,Downtown,3.7,248,30,1.0,6,71,6,2,2,0,1,0,0,Premium,Partial,Central,0,2,D,59,Summer,2020,735.4
PROP_000299,Lakeside,4.4,290,54,1.0,1,360,3,4,2,0,0,0,0,Basic,Never,Gas,0,0,D,45,Fall,2020,1200.0
PROP_000300,Sunset District,0.5,475,35,1.0,26,219,3,3,2,0,1,0,1,Standard,Full,Gas,0,2,D,19,Winter,2020,1184.8
PROP_000301,Maple Heights,0.5,122,30,1.0,21,195,6,2,2,1,0,0,0,Standard,Partial,Central,0,1,E,43,Spring,2021,1198.2
PROP_000302,Lakeside,0.5,50,234,1.0,3,194,2,2,2,0,0,0,1,Standard,Full,Electric,1,0,D,39,Fall,2022,1200.0
PROP_000303,Prairie Meadows,11.9,264,30,1.0,31,153,3,3,2,1,1,1,1,Basic,Never,Central,0,0,D,26,Summer,2021,331.8
PROP_000304,Prairie Meadows,0.6,1523,67,1.0,5,183,2,3,2,1,1,0,0,Premium,Partial,Electric,0,0,D,64,Summer,2023,690.2
PROP_000305,Maple Heights,0.5,230,138,1.0,13,265,3,3,1,1,1,1,0,Standard,Never,Electric,0,1,C,31,Summer,2022,1200.0
PROP_000306,Riverside,2.1,391,30,1.0,8,111,2,3,1,1,1,0,0,Basic,Full,Gas,0,0,D,3,Winter,2023,438.4
PROP_000307,Downtown,5.8,691,183,1.0,8,103,3,3,3,1,1,1,0,Basic,Partial,Electric,1,3,E,23,Winter,2023,671.3
PROP_000308,Sunset District,1.5,717,251,1.0,5,126,3,2,2,1,0,0,1,Premium,Partial,Central,0,3,F,55,Fall,2020,781.0
PROP_000309,Maple Heights,9.7,50,71,1.0,15,183,4,1,2,0,0,0,1,Basic,Never,Gas,1,1,E,11,Spring,2022,498.8
PROP_000310,Elmwood,7.5,366,30,1.0,6,187,3,3,2,1,0,1,0,Standard,Partial,Central,0,1,E,43,Summer,2021,627.8
PROP_000311,Oakwood,1.9,147,49,1.0,4,171,1,2,1,1,1,1,1,Basic,Full,Electric,0,2,D,9,Spring,2020,847.3
PROP_000312,Oakwood,1.0,115,321,1.0,18,122,4,3,1,0,1,0,1,Basic,Partial,Electric,0,1,F,14,Summer,2022,566.1
PROP_000313,Coastal Heights,0.5,106,30,1.0,0,136,3,2,1,1,1,1,0,Premium,Never,Electric,0,2,D,91,Fall,2022,1200.0
PROP_000314,Pine Valley,3.1,377,229,1.0,9,52,4,2,2,1,1,0,1,Standard,Full,Central,1,3,A,58,Fall,2022,335.8
PROP_000315,Forest Glen,1.6,1413,475,1.0,0,164,4,2,2,1,1,0,0,Standard,Partial,Central,0,2,B,24,Winter,2023,799.8
PROP_000316,Sunset District,1.3,144,56,1.0,5,50,6,4,2,1,1,1,0,Standard,Never,Central,1,1,C,5,Spring,2023,483.0
PROP_000317,Coastal Heights,0.8,50,49,1.0,0,398,4,2,3,1,0,1,0,Premium,Never,Gas,1,3,D,16,Summer,2022,1200.0
PROP_000318,Maple Heights,3.1,50,609,1.0,40,118,3,3,2,1,0,1,0,Premium,Partial,Central,0,2,C,8,Spring,2022,1072.2
PROP_000319,Lakeside,3.9,346,30,1.0,22,149,3,1,2,1,1,0,1,Standard,Never,Central,0,3,C,42,Spring,2021,705.9
PROP_000320,Garden City,4.4,377,100,1.0,24,151,3,2,2,1,1,0,0,Standard,Never,Central,1,2,B,3,Fall,2023,522.7
PROP_000321,Hillcrest,0.8,107,62,1.0,14,305,3,2,2,0,1,1,0,Basic,Never,Electric,0,0,E,39,Winter,2022,1200.0
PROP_000322,Lakeside,0.9,213,33,1.0,11,51,4,4,2,0,1,1,1,Basic,Partial,Central,1,0,B,51,Fall,2021,363.0
PROP_000323,Forest Glen,6.2,50,95,1.0,14,300,3,3,2,1,1,1,1,Premium,Full,Central,1,3,E,23,Fall,2022,1200.0
PROP_000324,Forest Glen,7.0,362,30,1.0,18,112,5,2,2,1,0,1,1,Standard,Partial,Electric,0,1,A,95,Fall,2023,579.9
PROP_000325,Hillcrest,1.1,557,141,1.0,58,171,3,3,2,0,1,0,0,Basic,Partial,Central,0,0,C,16,Spring,2021,554.7
PROP_000326,Garden City,0.5,320,189,1.0,8,251,4,2,1,1,0,1,1,Standard,Partial,Electric,0,2,E,30,Fall,2020,1178.2
PROP_000327,Prairie Meadows,11.3,98,493,1.0,2,191,3,3,2,1,1,1,0,Standard,Never,Electric,0,2,D,32,Winter,2021,644.4
PROP_000328,Coastal Heights,3.5,206,71,1.0,3,189,3,2,2,1,0,1,0,Premium,Full,Electric,0,0,E,1,Spring,2020,1200.0
PROP_000329,Mountain View,2.9,96,111,1.0,20,157,3,2,2,1,1,0,0,Standard,Partial,Central,0,1,A,73,Spring,2020,868.4
PROP_000330,Elmwood,5.4,752,443,1.0,2,158,2,2,2,1,0,1,0,Standard,Partial,Gas,0,1,D,15,Summer,2023,670.7
PROP_000331,Prairie Meadows,1.6,295,149,1.0,1,297,2,3,2,1,0,1,0,Standard,Never,Central,0,0,D,58,Fall,2022,990.3
PROP_000332,Garden City,0.9,474,110,1.0,10,261,3,3,1,0,1,0,1,Standard,Never,Gas,0,1,C,14,Summer,2022,1071.5
PROP_000333,Garden City,2.5,50,729,1.0,1,50,3,3,2,1,1,1,1,Standard,Never,Central,1,1,C,32,Summer,2023,418.2
PROP_000334,Sunset District,2.7,322,89,1.0,30,168,3,3,1,1,0,0,1,Premium,Full,Central,0,0,D,66,Winter,2021,942.4
PROP_000335,Oakwood,0.5,481,95,1.0,22,128,3,2,1,0,0,0,0,Standard,Full,Central,0,2,D,23,Summer,2022,653.9
PROP_000336,Prairie Meadows,12.4,566,626,1.0,23,119,4,2,1,1,1,1,0,Basic,Partial,Electric,0,0,D,112,Spring,2022,220.4
PROP_000337,Downtown,0.5,559,162,1.0,48,89,4,2,1,1,1,1,1,Standard,Partial,Electric,1,2,D,28,Fall,2020,530.0
PROP_000338,Mountain View,1.1,191,323,1.0,11,50,2,2,2,1,0,1,1,Premium,Never,Gas,1,2,D,114,Fall,2020,392.0
PROP_000339,Elmwood,0.5,1115,238,1.0,1,500,3,1,2,0,0,0,0,Basic,Never,Central,1,1,C,40,Winter,2020,1056.6
PROP_000340,Maple Heights,0.8,335,63,1.0,4,183,2,3,1,1,1,1,1,Standard,Partial,Gas,0,2,C,23,Fall,2022,1200.0
PROP_000341,Hillcrest,1.4,210,46,1.0,1,131,6,3,3,0,1,0,0,Standard,Partial,Electric,0,1,A,14,Fall,2022,1200.0
PROP_000342,Lakeside,1.4,50,196,1.0,4,69,1,1,2,0,0,0,1,Standard,Partial,Central,1,2,F,4,Summer,2020,314.2
PROP_000343,Coastal Heights,2.2,80,45,1.0,24,76,3,2,2,0,0,0,0,Basic,Full,Electric,0,3,B,9,Spring,2023,435.7
PROP_000344,Downtown,3.5,204,30,1.0,32,163,3,3,2,1,1,1,0,Standard,Never,Central,0,3,C,32,Fall,2020,955.9
PROP_000345,Cedar Park,7.1,365,110,1.0,49,182,5,2,1,1,1,0,1,Basic,Never,Central,1,2,B,2,Fall,2022,611.1
PROP_000346,Sunset District,0.5,569,64,1.0,26,115,4,2,2,1,1,0,0,Standard,Never,Electric,1,2,C,11,Spring,2020,593.4
PROP_000347,Downtown,1.5,140,30,1.0,27,266,3,2,1,1,1,0,1,Basic,Never,Gas,0,2,D,5,Fall,2023,984.4
PROP_000348,Garden City,7.4,60,139,1.0,49,99,3,1,2,1,0,1,1,Basic,Partial,Central,1,2,E,21,Spring,2020,338.7
PROP_000349,Riverside,8.9,223,86,1.0,4,124,3,3,2,0,1,1,0,Standard,Partial,Gas,0,2,B,6,Summer,2022,722.1
PROP_000350,Elmwood,2.1,52,700,1.0,0,59,2,2,3,0,0,0,0,Basic,Never,Electric,1,2,D,75,Spring,2022,242.3
PROP_000351,Sunset District,8.7,171,61,1.0,20,139,3,1,2,1,1,0,1,Standard,Never,Central,0,1,E,7,Fall,2020,442.3
PROP_000352,Maple Heights,0.5,218,75,1.0,3,205,3,2,2,1,0,1,1,Premium,Partial,Central,1,2,B,70,Fall,2023,1200.0
PROP_000353,Mountain View,2.2,69,51,1.0,76,50,4,1,2,1,1,0,0,Standard,Partial,Central,0,2,C,12,Spring,2023,281.9
PROP_000354,Riverside,10.3,50,115,1.0,75,92,3,4,2,1,1,1,1,Premium,Partial,Gas,0,2,D,50,Summer,2023,746.1
PROP_000355,Sunset District,1.5,50,30,1.0,9,180,5,2,3,1,0,0,1,Basic,Never,Electric,0,1,D,45,Fall,2022,925.4
PROP_000356,Pine Valley,4.3,50,30,1.0,19,90,4,2,2,0,1,0,0,Basic,Partial,Gas,0,1,F,4,Fall,2023,263.8
PROP_000357,Pine Valley,13.2,340,839,1.0,1,373,3,1,2,1,0,0,0,Basic,Never,Gas,1,1,A,19,Summer,2022,984.0
PROP_000358,Sunset District,5.0,239,95,1.0,12,50,2,2,2,0,1,0,1,Standard,Partial,Electric,0,1,F,39,Fall,2021,192.0
PROP_000359,Coastal Heights,2.4,735,137,1.0,3,302,4,3,2,1,1,1,1,Standard,Partial,Gas,0,2,D,20,Fall,2022,1200.0
PROP_000360,Lakeside,3.4,64,101,1.0,18,136,4,2,2,1,0,0,0,Standard,Never,Electric,0,2,D,10,Summer,2023,785.9
PROP_000361,Oakwood,6.8,95,53,1.0,13,168,3,2,1,1,0,0,1,Standard,Never,Electric,1,2,D,18,Fall,2020,594.2
PROP_000362,Garden City,0.7,638,69,1.0,29,261,5,3,2,0,0,1,1,Premium,Never,Electric,1,0,F,13,Summer,2023,1200.0
PROP_000363,Garden City,0.5,1597,30,1.0,3,57,6,3,2,0,1,1,0,Standard,Never,Central,0,2,F,44,Winter,2022,335.1
PROP_000364,Pine Valley,8.3,222,393,1.0,78,259,5,3,3,0,1,0,0,Standard,Never,Central,1,1,D,2,Summer,2023,928.9
PROP_000365,Hillcrest,6.9,50,117,1.0,34,232,3,2,3,1,0,1,0,Premium,Never,Central,1,1,B,83,Spring,2022,1200.0
PROP_000366,Pine Valley,0.5,440,90,1.0,18,206,5,2,1,1,1,0,1,Standard,Partial,Central,0,2,G,52,Spring,2020,900.6
PROP_000367,Coastal Heights,0.8,50,85,1.0,9,123,2,3,2,1,1,1,0,Standard,Never,Electric,1,1,C,8,Fall,2022,884.2
PROP_000368,Coastal Heights,0.9,372,30,1.0,33,171,3,2,1,1,1,1,0,Standard,Never,Electric,0,2,C,45,Summer,2020,843.7
PROP_000369,Coastal Heights,3.3,91,322,1.0,10,50,4,3,2,0,1,1,1,Basic,Partial,Electric,0,3,D,46,Fall,2021,347.8
PROP_000370,Lakeside,0.5,382,103,1.0,4,350,4,4,1,0,1,0,0,Standard,Never,Central,0,2,E,58,Spring,2023,1200.0
PROP_000371,Pine Valley,14.1,1024,30,1.0,7,178,3,3,1,0,0,1,0,Basic,Full,Electric,1,2,C,19,Fall,2020,437.0
PROP_000372,Prairie Meadows,14.0,715,421,1.0,0,165,3,1,2,0,1,1,1,Standard,Never,Gas,0,0,D,6,Summer,2023,428.9
PROP_000373,Lakeside,2.6,50,102,1.0,35,119,4,3,2,1,1,0,0,Basic,Never,Gas,0,2,E,10,Summer,2021,564.8
